event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint
evt-075991,usr-0184,user,2026-05-26 09:37:47,67.192.56.206,"New York, US (40.7128, -74.0060)",eng/repo/edge-firmware,password,1401.33,AUTH_OK|git.clone|code.search|git.fetch|pr.review|git.fetch|git.log|pr.review|git.push|git.fetch|git.fetch|git.push|net.scan,Windows 11 23H2 / fw 10.0.22631 / DE:90:BB:7D:23:02
evt-076039,svc-0332,service_account,2026-05-26 09:50:19,10.17.98.192,"Singapore, SG (1.3521, 103.8198)",corp/wiki,token,122.39,AUTH_OK|doc.edit|search.query|search.query|page.view,RHEL 9 (vm) / fw 5.14.0 / E0:B2:25:6D:6A:E3
evt-076086,svc-0333,service_account,2026-05-26 10:00:46,10.11.83.70,"Hyderabad, IN (17.3850, 78.4867)",eng/ci/build-runner,token,84.61,AUTH_FAIL|AUTH_OK|deploy.apply|pod.exec,RHEL 9 (vm) / fw 5.14.0 / 08:72:E5:35:46:24
evt-076134,usr-0094,user,2026-05-26 10:12:03,193.227.63.200,"Dubai, AE (25.2048, 55.2708)",corp/wiki,certificate,2948.07,AUTH_OK|http.get|page.view|http.get|comment.add|http.get|doc.edit|comment.add|comment.add,Windows 11 23H2 / fw 10.0.22631 / 62:71:F1:31:AF:90
evt-076181,usr-0051,user,2026-05-26 10:28:14,10.16.29.181,"Austin, US (30.2672, -97.7431)",eng/repo/platform-core,password,63.48,AUTH_OK|git.clone|git.log|git.push|pr.review|git.log|git.clone,Fedora 40 / fw 6.8.9 / E4:63:AC:C4:70:93
evt-076229,usr-0284,user,2026-05-26 10:40:25,10.13.19.158,"Berlin, DE (52.5200, 13.4050)",db/analytics/sessions,password,1391.8,AUTH_OK|db.explain|db.export|db.select|db.describe,macOS 14 Sonoma / fw 23.5.0 / 1E:0D:52:69:4D:92
evt-076278,usr-0069,user,2026-05-26 10:53:21,198.10.14.190,"Sydney, AU (-33.8688, 151.2093)",admin/iam/directory,password,338.99,AUTH_OK|iam.list_roles|iam.list_users|iam.whoami|iam.list_roles|iam.list_users|iam.list_users,Ubuntu 22.04 LTS / fw 5.15.0 / 68:F8:ED:4B:46:15
evt-076326,svc-0345,service_account,2026-05-26 11:07:39,10.14.210.64,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/edge-firmware,certificate,96.31,AUTH_OK|code.search|git.fetch|git.log|pr.review|pr.review|code.search|git.clone|pr.review,RHEL 9 (vm) / fw 5.14.0 / 34:C0:44:49:9C:A3
evt-076373,svc-0414,service_account,2026-05-26 11:18:13,10.15.65.110,"New York, US (40.7128, -74.0060)",infra/monitoring,certificate,81.07,AUTH_OK|page.view|comment.add|page.view|comment.add|http.get|comment.add,Debian 12 (container) / fw 6.1.0 / 64:CC:1F:BA:92:C3
evt-076422,usr-0239,user,2026-05-26 11:33:02,177.199.119.134,"Dublin, IE (53.3498, -6.2603)",db/prod/telemetry,password,644.5,AUTH_OK|db.count|db.connect|db.explain|db.connect|db.select|db.explain|db.count|db.explain|db.export,macOS 15 Sequoia / fw 24.1.0 / CE:41:6D:5D:C1:18
evt-076469,usr-0214,user,2026-05-26 11:42:47,42.76.180.11,"Toronto, CA (43.6532, -79.3832)",infra/vault/secrets,password,223.35,AUTH_FAIL|AUTH_FAIL|AUTH_OK|secret.read|secret.read|policy.read|policy.read|secret.read|secret.read|secret.list|secret.lease|secret.lease|secret.list|secret.read,macOS 15 Sequoia / fw 24.1.0 / B4:35:29:45:CE:22
evt-076517,usr-0212,user,2026-05-26 11:54:15,193.67.90.44,"Dublin, IE (53.3498, -6.2603)",db/analytics/events,token,780.43,AUTH_OK|db.count|db.export|db.select|db.describe|db.count,Windows 10 22H2 / fw 10.0.19045 / 48:DD:65:BC:84:F4
evt-076565,usr-0276,user,2026-05-26 12:05:02,91.75.224.218,"Warsaw, PL (52.2297, 21.0122)",eng/repo/edge-firmware,biometric,857.59,AUTH_OK|git.fetch|code.search|code.search|code.search|code.search|code.search,Windows 10 22H2 / fw 10.0.19045 / 34:75:83:B3:61:B1
evt-076612,svc-0408,service_account,2026-05-26 12:17:53,10.14.151.122,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/staging,token,150.3,AUTH_OK|deploy.apply|pod.exec|node.describe|deploy.apply,Alpine 3.20 (container) / fw 6.6.32 / 5C:66:06:5F:01:3D
evt-076660,usr-0278,user,2026-05-26 12:31:42,221.146.112.82,"Dubai, AE (25.2048, 55.2708)",infra/k8s/staging,password,198.04,AUTH_OK|job.run|deploy.apply|pod.list|node.describe,macOS 14 Sonoma / fw 23.5.0 / C0:FD:32:11:EA:2D
evt-076665,usr-0203,user,2026-05-26 12:33:00,203.122.16.242,"Jakarta, ID (-6.2088, 106.8456)",corp/mail,password,616.51,AUTH_OK|doc.edit|doc.edit|page.view|search.query|search.query|http.get|comment.add|search.query|doc.edit,macOS 14 Sonoma / fw 23.5.0 / 2C:14:AE:47:13:C0
evt-076709,usr-0125,user,2026-05-26 12:43:35,213.210.191.146,"Hyderabad, IN (17.3850, 78.4867)",infra/k8s/prod,biometric,254.31,AUTH_OK|deploy.apply|job.run|pod.exec|deploy.apply|job.run|pod.exec|deploy.apply|pod.exec|pod.exec|deploy.apply|job.run|pod.logs|pod.logs,Windows 11 23H2 / fw 10.0.22631 / 86:F6:35:31:D4:9F
evt-076757,usr-0200,user,2026-05-26 12:56:29,10.15.17.180,"New York, US (40.7128, -74.0060)",db/prod/transactions,password,1295.48,AUTH_OK|db.select|db.export|db.explain|db.describe|db.connect|db.count,Windows 11 23H2 / fw 10.0.22631 / 74:D5:A4:5A:08:35
evt-076804,usr-0153,user,2026-05-26 13:08:01,57.134.203.64,"Dubai, AE (25.2048, 55.2708)",db/prod/transactions,password,233.62,AUTH_OK|db.explain|db.select|db.count|db.describe,Ubuntu 22.04 LTS / fw 5.15.0 / C6:A3:7D:71:D9:35
evt-076852,usr-0228,user,2026-05-26 13:21:02,195.172.18.130,"Dubai, AE (25.2048, 55.2708)",eng/repo/platform-core,password,1356.85,AUTH_OK|code.search|code.search|git.fetch|git.fetch|git.fetch|git.fetch|git.log|git.push|git.fetch|pr.review,Ubuntu 22.04 LTS / fw 5.15.0 / 5A:14:DE:D5:AD:91
evt-076899,usr-0187,user,2026-05-26 13:34:45,113.200.146.63,"Tel Aviv, IL (32.0853, 34.7818)",corp/wiki,password,166.07,AUTH_OK|comment.add|comment.add|search.query|http.get|search.query|doc.edit|page.view|page.view|http.get|doc.edit|page.view|page.view,Fedora 40 / fw 6.8.9 / F6:78:06:14:6D:61
evt-076946,svc-0354,service_account,2026-05-26 13:51:20,10.14.120.243,"Amsterdam, NL (52.3676, 4.9041)",eng/artifacts/releases,token,25.49,AUTH_OK|fs.stat|fs.download|fs.list|fs.upload,Debian 12 (container) / fw 6.1.0 / CA:8F:A5:13:58:8A
evt-076993,usr-0217,user,2026-05-26 14:06:41,22.247.53.20,"Bogota, CO (4.7110, -74.0721)",ot/scada/hmi,biometric,243.15,AUTH_OK|cfg.pull|tel.batch|fw.version|cfg.pull|tel.publish,macOS 15 Sequoia / fw 24.1.0 / 82:01:F7:18:5C:76
evt-077041,dev-0493,edge_device,2026-05-26 14:23:46,10.13.200.206,"Berlin, DE (52.5200, 13.4050)",eng/ci/build-runner,token,32.66,AUTH_OK|job.run|pod.exec|pod.logs|pod.exec|deploy.apply|node.describe|pod.exec|pod.exec,FreeRTOS 10.6 / fw 10.6.1 / 42:39:0F:14:C2:4B
evt-077088,svc-0391,service_account,2026-05-26 14:40:34,10.16.127.194,"Austin, US (30.2672, -97.7431)",vpn/gateway,token,32.93,AUTH_OK|route.show|vpn.status,Ubuntu 24.04 (container) / fw 6.8.0 / 88:4D:7F:D4:8F:CA
evt-077135,svc-0399,service_account,2026-05-26 14:56:20,10.13.135.126,"Berlin, DE (52.5200, 13.4050)",eng/repo/platform-core,token,169.71,AUTH_OK|git.fetch|code.search|git.log|git.clone|code.search|git.push,Debian 12 (container) / fw 6.1.0 / 5A:F6:33:89:09:36
evt-077182,usr-0048,user,2026-05-26 15:14:09,10.17.214.13,"Singapore, SG (1.3521, 103.8198)",eng/ci/build-runner,biometric,273.04,AUTH_OK|node.describe|node.describe|pod.logs,macOS 15 Sequoia / fw 24.1.0 / 42:F1:D5:19:C7:75
evt-077230,usr-0076,user,2026-05-26 15:36:25,213.0.138.41,"Sydney, AU (-33.8688, 151.2093)",db/analytics/sessions,password,431.53,AUTH_OK|db.describe|db.count|db.export|db.explain|db.explain|db.explain|db.connect|db.explain|db.count|db.select,Windows 10 22H2 / fw 10.0.19045 / B6:00:63:83:EB:48
evt-077277,svc-0408,service_account,2026-05-26 15:53:32,10.14.151.122,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/staging,token,90.88,AUTH_OK|pod.exec|pod.logs|deploy.apply|deploy.apply|node.describe|node.describe,Alpine 3.20 (container) / fw 6.6.32 / 5C:66:06:5F:01:3D
evt-077333,svc-0370,service_account,2026-05-26 16:27:41,10.13.115.252,"Berlin, DE (52.5200, 13.4050)",db/prod/transactions,certificate,105.15,AUTH_OK|db.describe|db.connect|db.export|db.connect|db.describe|db.explain|db.connect,Ubuntu 24.04 (container) / fw 6.8.0 / 12:18:4C:E0:7D:A2
evt-077383,usr-0323,user,2026-05-26 16:48:00,197.189.195.171,"Paris, FR (48.8566, 2.3522)",hr/records,password,7237.76,AUTH_OK|fs.search|fs.download|fs.upload|fs.upload|fs.read|fs.download|fs.upload|fs.read,macOS 14 Sonoma / fw 23.5.0 / 56:F4:42:24:22:A0
evt-077432,usr-0117,user,2026-05-26 17:15:32,132.118.185.147,"Dubai, AE (25.2048, 55.2708)",infra/monitoring,token,2403.22,AUTH_OK|page.view|doc.edit|page.view|page.view,macOS 15 Sequoia / fw 24.1.0 / E2:85:C5:10:6E:8B
evt-077479,svc-0349,service_account,2026-05-26 17:38:36,10.16.53.190,"Austin, US (30.2672, -97.7431)",db/analytics/events,token,100.16,AUTH_OK|db.export|db.describe|db.select|db.export|db.explain,Alpine 3.20 (container) / fw 6.6.32 / 6C:94:DD:BC:BE:87
evt-077526,dev-0476,edge_device,2026-05-26 18:04:00,10.14.86.203,"Amsterdam, NL (52.3676, 4.9041)",ot/scada/hmi,certificate,40.43,AUTH_FAIL|AUTH_OK|cfg.pull|tel.heartbeat|tel.heartbeat|tel.batch,FreeRTOS 10.6 / fw 10.6.1 / AE:AB:47:F2:5E:2D
evt-077573,usr-0039,user,2026-05-26 18:32:02,160.201.113.216,"Sao Paulo, BR (-23.5505, -46.6333)",corp/wiki,biometric,442.44,AUTH_OK|doc.edit|doc.edit|search.query|http.get|http.get|search.query|comment.add|http.get,macOS 15 Sequoia / fw 24.1.0 / 3C:52:C5:61:FC:7E
evt-077620,usr-0045,user,2026-05-26 18:59:23,190.181.27.59,"Tokyo, JP (35.6762, 139.6503)",eng/ci/build-runner,password,510.56,AUTH_OK|deploy.apply|deploy.apply|pod.list|pod.exec|pod.exec|pod.exec|deploy.apply|pod.list|pod.exec|job.run|job.run,macOS 15 Sequoia / fw 24.1.0 / C2:8C:A4:DF:13:01
evt-077667,svc-0354,service_account,2026-05-26 19:35:46,10.14.120.243,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/edge-firmware,token,39.22,AUTH_OK|git.fetch|pr.review|git.push|git.push|git.push|pr.review|git.push|git.clone|git.clone|git.log,Debian 12 (container) / fw 6.1.0 / CA:8F:A5:13:58:8A
evt-077714,svc-0369,service_account,2026-05-26 20:07:27,10.16.168.148,"Austin, US (30.2672, -97.7431)",db/analytics/sessions,token,302.28,AUTH_OK|db.describe|db.select|db.explain|db.count|db.export,RHEL 9 (vm) / fw 5.14.0 / 0C:84:8E:2F:61:B7
evt-077761,usr-0088,user,2026-05-26 20:28:35,10.13.31.197,"Berlin, DE (52.5200, 13.4050)",corp/mail,password,274.15,AUTH_OK|http.get|http.get|search.query|comment.add|comment.add|doc.edit|page.view|http.get|comment.add|doc.edit|page.view,Fedora 40 / fw 6.8.9 / AE:87:B3:29:43:8B
evt-077808,svc-0401,service_account,2026-05-26 20:54:42,10.13.247.57,"Berlin, DE (52.5200, 13.4050)",infra/monitoring,token,105.17,AUTH_OK|doc.edit|page.view|comment.add|page.view|comment.add|doc.edit,Ubuntu 24.04 (container) / fw 6.8.0 / E6:16:56:0A:22:99
evt-077856,svc-0370,service_account,2026-05-26 21:25:22,10.13.115.252,"Berlin, DE (52.5200, 13.4050)",db/prod/transactions,password,117.85,AUTH_OK|db.count|db.describe|db.explain|db.explain,Ubuntu 24.04 (container) / fw 6.8.0 / 12:18:4C:E0:7D:A2
evt-077904,usr-0175,user,2026-05-26 21:49:27,10.15.66.238,"New York, US (40.7128, -74.0060)",warehouse/exports,password,1565.3,AUTH_OK|fs.list|fs.stat|fs.download|fs.stat|fs.read|fs.stat|fs.read|fs.search|fs.read|fs.read|fs.stat,macOS 14 Sonoma / fw 23.5.0 / 98:0E:BD:10:B7:60
evt-077951,usr-0117,user,2026-05-26 22:22:37,132.118.185.147,"Dubai, AE (25.2048, 55.2708)",vpn/gateway,password,287.58,AUTH_OK|route.show|vpn.connect|vpn.status|vpn.connect,macOS 15 Sequoia / fw 24.1.0 / E2:85:C5:10:6E:8B
evt-077999,dev-0498,edge_device,2026-05-26 22:54:24,10.17.0.180,"Singapore, SG (1.3521, 103.8198)",iot/telemetry/ingest,token,27.63,AUTH_OK|tel.heartbeat,BuildRoot 2024.02 / fw 5.10.198 / 12:06:FA:67:EF:E3
evt-078046,dev-0436,edge_device,2026-05-26 23:22:06,10.14.33.132,"Amsterdam, NL (52.3676, 4.9041)",iot/fleet/registry,certificate,85.07,AUTH_OK|tel.batch|tel.batch|tel.batch,BuildRoot 2024.02 / fw 5.10.198 / CA:3C:1E:98:A6:BF
evt-078095,dev-0461,edge_device,2026-05-27 00:00:12,10.10.136.253,"Bengaluru, IN (12.9716, 77.5946)",warehouse/exports,token,40.71,AUTH_OK|fs.search|fs.list,FreeRTOS 10.6 / fw 10.6.1 / 48:2B:9A:6C:56:B2
evt-078142,svc-0373,service_account,2026-05-27 00:31:44,10.10.247.247,"Bengaluru, IN (12.9716, 77.5946)",warehouse/exports,certificate,83.26,AUTH_OK|fs.read|fs.list|fs.list|fs.upload,Ubuntu 24.04 (container) / fw 6.8.0 / 48:D8:4D:22:6C:FB
evt-078189,dev-0458,edge_device,2026-05-27 00:59:47,10.17.36.91,"Singapore, SG (1.3521, 103.8198)",admin/iam/directory,certificate,28.23,AUTH_OK|iam.whoami|iam.list_users|iam.list_roles,Yocto Kirkstone / fw 4.1.12-rt / 70:B2:6A:DD:37:6A
evt-078236,svc-0326,service_account,2026-05-27 01:38:04,10.14.224.131,"Amsterdam, NL (52.3676, 4.9041)",db/prod/telemetry,token,156.41,AUTH_OK|db.connect|db.explain|db.count,Alpine 3.20 (container) / fw 6.6.32 / CE:42:40:6A:D1:04
evt-078283,usr-0048,user,2026-05-27 02:13:40,10.17.214.13,"Singapore, SG (1.3521, 103.8198)",eng/ci/build-runner,token,291.92,AUTH_OK|job.run|pod.list|pod.exec,macOS 15 Sequoia / fw 24.1.0 / 42:F1:D5:19:C7:75
evt-078330,svc-0425,service_account,2026-05-27 02:53:24,10.13.78.153,"Berlin, DE (52.5200, 13.4050)",infra/vault/secrets,token,53.02,AUTH_OK|secret.read|policy.read|secret.read|policy.read|secret.list,Alpine 3.20 (container) / fw 6.6.32 / 06:BD:E8:66:47:3E
evt-078377,dev-0453,edge_device,2026-05-27 03:13:27,10.12.96.169,"London, GB (51.5074, -0.1278)",vpn/gateway,certificate,23.35,AUTH_OK|vpn.disconnect|vpn.disconnect|vpn.status|vpn.connect,Yocto Kirkstone / fw 4.1.12-rt / 4C:D5:48:6D:00:3F
evt-078424,svc-0341,service_account,2026-05-27 03:45:08,10.10.188.157,"Bengaluru, IN (12.9716, 77.5946)",admin/iam/directory,password,44.99,AUTH_OK|iam.list_roles|iam.list_users|iam.describe|iam.whoami|iam.whoami,RHEL 9 (vm) / fw 5.14.0 / 36:8B:5A:FB:7D:C8
evt-078471,svc-0369,service_account,2026-05-27 04:16:54,10.16.168.148,"Austin, US (30.2672, -97.7431)",warehouse/exports,token,82.74,AUTH_OK|fs.search|fs.stat|fs.stat,RHEL 9 (vm) / fw 5.14.0 / 0C:84:8E:2F:61:B7
evt-078518,svc-0414,service_account,2026-05-27 04:50:26,10.15.65.110,"New York, US (40.7128, -74.0060)",infra/monitoring,token,84.59,AUTH_FAIL|AUTH_FAIL|AUTH_OK|doc.edit|search.query|page.view|http.get|doc.edit|page.view|http.get,Debian 12 (container) / fw 6.1.0 / 64:CC:1F:BA:92:C3
evt-078566,dev-0464,edge_device,2026-05-27 05:16:04,10.14.168.128,"Amsterdam, NL (52.3676, 4.9041)",vpn/gateway,certificate,31.89,AUTH_OK|vpn.connect|route.show|route.show|vpn.status,Yocto Kirkstone / fw 4.1.12-rt / E6:09:1B:B2:BE:6F
evt-078613,svc-0335,service_account,2026-05-27 05:37:57,10.12.64.87,"London, GB (51.5074, -0.1278)",db/analytics/sessions,token,91.9,AUTH_OK|db.describe|db.connect|db.explain|db.count|db.describe,Ubuntu 24.04 (container) / fw 6.8.0 / 82:C7:EE:96:95:B2
evt-078660,usr-0212,user,2026-05-27 05:58:25,193.67.90.44,"Dublin, IE (53.3498, -6.2603)",db/analytics/events,token,375.22,AUTH_OK|db.export|db.explain|db.connect|db.explain|db.select,Windows 10 22H2 / fw 10.0.19045 / 48:DD:65:BC:84:F4
evt-078708,usr-0015,user,2026-05-27 06:20:38,186.11.172.187,"Seattle, US (47.6062, -122.3321)",corp/ticketing,password,489.3,AUTH_OK|comment.add|comment.add|page.view|search.query|doc.edit|http.get|comment.add|http.get,Ubuntu 22.04 LTS / fw 5.15.0 / 50:15:F1:76:9D:27
evt-078755,svc-0372,service_account,2026-05-27 06:38:50,10.16.137.45,"Austin, US (30.2672, -97.7431)",eng/artifacts/releases,token,51.8,AUTH_OK|fs.read|fs.download|fs.download|fs.download|fs.search,Debian 12 (container) / fw 6.1.0 / 20:78:73:B4:6E:82
evt-078802,dev-0432,edge_device,2026-05-27 07:01:14,10.17.161.60,"Singapore, SG (1.3521, 103.8198)",infra/vault/secrets,certificate,13.6,AUTH_OK|secret.read|secret.lease|policy.read|secret.read|secret.read|secret.read,Yocto Kirkstone / fw 4.1.12-rt / D6:02:E4:59:82:F6
evt-078849,usr-0041,user,2026-05-27 07:17:15,170.206.50.171,"Bogota, CO (4.7110, -74.0721)",infra/monitoring,password,920.72,AUTH_OK|search.query|doc.edit|page.view|doc.edit|http.get|search.query,macOS 14 Sonoma / fw 23.5.0 / 26:6D:E5:83:1D:E6
evt-078896,usr-0048,user,2026-05-27 07:35:38,10.17.214.13,"Singapore, SG (1.3521, 103.8198)",eng/repo/platform-core,password,376.22,AUTH_OK|git.log|code.search|git.fetch|git.clone|git.log|git.log,macOS 15 Sequoia / fw 24.1.0 / 42:F1:D5:19:C7:75
evt-078943,usr-0062,user,2026-05-27 07:52:57,113.56.157.200,"San Jose, US (37.3382, -121.8863)",infra/monitoring,token,1264.38,AUTH_OK|page.view|page.view|doc.edit|comment.add|comment.add,macOS 14 Sonoma / fw 23.5.0 / F4:16:DB:CE:AC:C3
evt-078990,dev-0449,edge_device,2026-05-27 08:05:15,10.15.52.216,"New York, US (40.7128, -74.0060)",iot/firmware/ota,token,19.55,AUTH_OK|tel.heartbeat|tel.heartbeat|tel.publish,Yocto Kirkstone / fw 4.1.12-rt / 72:05:A3:6F:83:65
evt-079037,svc-0386,service_account,2026-05-27 08:19:08,10.12.104.186,"London, GB (51.5074, -0.1278)",ot/historian,token,175.41,AUTH_OK|db.select|db.count|db.describe|db.count,Debian 12 (container) / fw 6.1.0 / A8:DF:8C:8D:69:29
evt-079084,usr-0089,user,2026-05-27 08:32:19,10.16.202.121,"Austin, US (30.2672, -97.7431)",db/analytics/events,password,663.42,AUTH_OK|db.export|db.explain|db.count|db.export|db.describe|db.select,Fedora 40 / fw 6.8.9 / 6C:B9:79:61:BC:91
evt-079131,usr-0023,user,2026-05-27 08:44:28,10.17.194.231,"Singapore, SG (1.3521, 103.8198)",hr/records,biometric,822.12,AUTH_OK|fs.read|fs.stat|fs.list|fs.search|fs.upload|fs.stat|fs.read|fs.search|fs.upload|fs.list|fs.upload|fs.search|fs.stat|fs.read|fs.upload|fs.search,Windows 10 22H2 / fw 10.0.19045 / 76:D7:ED:7D:57:88
evt-079178,usr-0139,user,2026-05-27 08:57:22,10.15.93.190,"New York, US (40.7128, -74.0060)",hr/records,password,102.05,AUTH_OK|fs.read|fs.read|fs.list|fs.search|fs.list|fs.read,Windows 11 23H2 / fw 10.0.22631 / 80:16:E0:24:F4:49
evt-079225,usr-0100,user,2026-05-27 09:13:19,18.213.124.58,"Toronto, CA (43.6532, -79.3832)",admin/iam/directory,password,332.25,AUTH_OK|iam.list_users|iam.list_users|iam.describe|iam.list_roles|iam.list_users,macOS 14 Sonoma / fw 23.5.0 / DC:21:19:79:4D:D4
evt-079272,dev-0458,edge_device,2026-05-27 09:25:36,10.17.36.91,"Singapore, SG (1.3521, 103.8198)",admin/iam/directory,certificate,24.97,AUTH_OK|iam.list_roles|iam.describe,Yocto Kirkstone / fw 4.1.12-rt / 70:B2:6A:DD:37:6A
evt-079319,svc-0365,service_account,2026-05-27 09:40:20,10.10.74.185,"Bengaluru, IN (12.9716, 77.5946)",db/prod/customers,token,53.43,AUTH_OK|db.explain|db.select|db.explain|db.connect|db.count,Alpine 3.20 (container) / fw 6.6.32 / DE:89:78:04:24:1E
evt-079366,dev-0496,edge_device,2026-05-27 09:53:32,10.14.226.133,"Amsterdam, NL (52.3676, 4.9041)",ot/scada/hmi,certificate,72.07,AUTH_OK|fw.version|fw.version|tel.publish|tel.batch,BuildRoot 2024.02 / fw 5.10.198 / 60:89:F8:A2:C8:DF
evt-079413,usr-0207,user,2026-05-27 10:04:39,185.66.51.230,"Sydney, AU (-33.8688, 151.2093)",eng/repo/edge-firmware,certificate,936.17,AUTH_OK|git.log|git.fetch|git.push|code.search|pr.review|git.fetch|git.clone|code.search|git.fetch,macOS 14 Sonoma / fw 23.5.0 / B8:5A:72:BE:9B:1D
evt-079460,usr-0231,user,2026-05-27 10:15:04,10.17.5.202,"Singapore, SG (1.3521, 103.8198)",hr/records,password,374.99,AUTH_OK|fs.stat|fs.stat|fs.list|fs.search,Ubuntu 22.04 LTS / fw 5.15.0 / B2:0E:BC:63:CA:52
evt-079508,usr-0166,user,2026-05-27 10:28:03,132.48.75.180,"Tokyo, JP (35.6762, 139.6503)",finance/ledger,biometric,306.48,AUTH_OK|fs.stat|fs.read|fs.list|fs.download,Windows 11 23H2 / fw 10.0.22631 / F2:44:1F:6D:04:BE
evt-079555,dev-0449,edge_device,2026-05-27 10:38:54,10.15.52.216,"New York, US (40.7128, -74.0060)",iot/firmware/ota,certificate,33.98,AUTH_OK|tel.heartbeat|tel.heartbeat|tel.publish|fw.version,Yocto Kirkstone / fw 4.1.12-rt / 72:05:A3:6F:83:65
evt-079603,usr-0066,user,2026-05-27 10:50:09,10.10.244.228,"Bengaluru, IN (12.9716, 77.5946)",db/analytics/sessions,biometric,54.13,AUTH_OK|db.explain|db.export|db.describe|db.count|db.count|db.describe|db.describe,Fedora 40 / fw 6.8.9 / EC:33:E3:FA:73:BB
evt-079650,usr-0048,user,2026-05-27 11:02:24,10.17.214.13,"Singapore, SG (1.3521, 103.8198)",eng/ci/build-runner,biometric,1985.27,AUTH_OK|pod.logs|job.run|pod.exec,macOS 15 Sequoia / fw 24.1.0 / 42:F1:D5:19:C7:75
evt-079697,usr-0047,user,2026-05-27 11:16:54,10.16.115.176,"Austin, US (30.2672, -97.7431)",admin/iam/directory,password,215.78,AUTH_OK|iam.describe|iam.list_users|iam.list_roles|iam.describe|iam.list_users|iam.list_users|iam.whoami,macOS 14 Sonoma / fw 23.5.0 / C4:4E:F2:DD:65:44
evt-079744,dev-0495,edge_device,2026-05-27 11:26:36,10.15.98.128,"New York, US (40.7128, -74.0060)",infra/k8s/staging,token,11.63,AUTH_FAIL|AUTH_OK|node.describe|node.describe|pod.logs|pod.logs|pod.exec,BuildRoot 2024.02 / fw 5.10.198 / EE:88:68:CF:C3:62
evt-079791,usr-0024,user,2026-05-27 11:37:20,176.223.31.12,"Warsaw, PL (52.2297, 21.0122)",db/prod/transactions,biometric,98.87,AUTH_OK|db.count|db.select|db.export|db.connect|db.count,Fedora 40 / fw 6.8.9 / 20:FF:B9:7C:23:56
evt-079839,usr-0325,user,2026-05-27 11:46:13,198.85.28.218,"Tel Aviv, IL (32.0853, 34.7818)",db/prod/customers,password,109.84,AUTH_OK|db.select|db.select|db.explain|db.select|db.connect|db.select|db.export|db.explain,macOS 15 Sequoia / fw 24.1.0 / 78:1A:F9:94:2F:E2
evt-079886,usr-0179,user,2026-05-27 11:57:14,10.10.172.17,"Bengaluru, IN (12.9716, 77.5946)",db/analytics/sessions,biometric,291.67,AUTH_OK|db.count|db.count|db.explain|db.count|db.describe|db.explain|db.export|db.select|db.export,Windows 11 23H2 / fw 10.0.22631 / 10:8E:7A:DD:8B:5F
evt-079933,usr-0011,user,2026-05-27 12:08:24,180.228.166.122,"Paris, FR (48.8566, 2.3522)",hr/payroll,biometric,2222.01,AUTH_FAIL|AUTH_OK|fs.download|fs.read|fs.search,Windows 11 23H2 / fw 10.0.22631 / FA:37:B2:65:C0:43
evt-079980,svc-0343,service_account,2026-05-27 12:21:47,10.10.20.158,"Bengaluru, IN (12.9716, 77.5946)",db/analytics/events,token,63.45,AUTH_OK|db.select|db.select|db.select,RHEL 9 (vm) / fw 5.14.0 / 0C:6D:78:A4:87:46
evt-080027,usr-0282,user,2026-05-27 12:36:58,16.69.133.214,"Dubai, AE (25.2048, 55.2708)",admin/iam/directory,password,2849.04,AUTH_OK|iam.list_users|iam.list_roles|iam.list_roles|iam.list_roles,macOS 14 Sonoma / fw 23.5.0 / 74:56:7F:11:53:E1
evt-080074,usr-0265,user,2026-05-27 12:49:04,89.188.162.216,"Seoul, KR (37.5665, 126.9780)",infra/monitoring,token,1053.82,AUTH_OK|doc.edit|search.query|page.view|doc.edit|comment.add|page.view,Windows 10 22H2 / fw 10.0.19045 / 00:85:44:C3:10:3D
evt-080127,svc-0408,service_account,2026-05-27 13:03:04,10.14.151.122,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/watchtower,token,129.12,AUTH_OK|git.clone|git.push|code.search|git.clone,Alpine 3.20 (container) / fw 6.6.32 / 5C:66:06:5F:01:3D
evt-080182,usr-0241,user,2026-05-27 13:19:08,76.21.39.226,"Tel Aviv, IL (32.0853, 34.7818)",infra/monitoring,biometric,417.9,AUTH_OK|http.get|doc.edit|doc.edit|doc.edit,Windows 10 22H2 / fw 10.0.19045 / 50:2D:B4:49:EB:48
evt-080237,usr-0284,user,2026-05-27 13:29:40,10.13.19.158,"Berlin, DE (52.5200, 13.4050)",warehouse/exports,password,775.5,AUTH_OK|fs.upload|fs.list|fs.upload|fs.download|fs.list|fs.list|fs.list,macOS 14 Sonoma / fw 23.5.0 / 1E:0D:52:69:4D:92
evt-080293,dev-0483,edge_device,2026-05-27 13:43:56,10.14.83.195,"Amsterdam, NL (52.3676, 4.9041)",iot/telemetry/ingest,certificate,28.74,AUTH_OK|fw.version|tel.publish,Yocto Kirkstone / fw 4.1.12-rt / 8A:D5:99:D8:9C:45
evt-080345,svc-0372,service_account,2026-05-27 13:55:06,10.16.137.45,"Austin, US (30.2672, -97.7431)",eng/artifacts/releases,token,46.01,AUTH_OK|fs.upload|fs.download|fs.read|fs.search,Debian 12 (container) / fw 6.1.0 / 20:78:73:B4:6E:82
